1.208377552032470703e+01,1.380171775817871094e+01
8.066611289978027344e+00,4.894841670989990234e+00
4.400140762329101562e+00,-3.364485502243041992e+00
8.318928718566894531e+00,1.272971248626708984e+01
-5.222655296325683594e+00,4.612793922424316406e+00
-5.535713672637939453e+00,5.495040416717529297e+00
-5.708996772766113281e+00,4.943481445312500000e+00
-5.296861171722412109e+00,5.702555179595947266e+00
-5.490793704986572266e+00,5.386464118957519531e+00
1.284149074554443359e+01,-4.774012088775634766e+00
-5.258282184600830078e+00,4.547857761383056641e+00
9.769139289855957031e+00,1.451222419738769531e+01
1.194173145294189453e+01,1.304848861694335938e+01
-5.574552059173583984e+00,4.663950443267822266e+00
-5.741687297821044922e+00,4.776907444000244141e+00
1.067224693298339844e+01,1.383489131927490234e+01
-5.547087669372558594e+00,4.312310218811035156e+00
1.431452274322509766e+01,-2.720194101333618164e+00
1.486097812652587891e+01,-9.992666840553283691e-01
1.463670349121093750e+01,-2.433669328689575195e+00
1.472110462188720703e+01,-1.073942661285400391e+00
1.472781753540039062e+01,-2.371316432952880859e+00
-5.297840118408203125e+00,5.600300312042236328e+00
-5.725601673126220703e+00,6.496603965759277344e+00
1.334070587158203125e+01,-5.251395225524902344e+00
1.242687892913818359e+01,-4.916713714599609375e+00
7.987886428833007812e+00,1.239006900787353516e+01
1.325086688995361328e+01,-5.020661354064941406e+00
-9.505395889282226562e+00,1.060381650924682617e+00
1.493233585357666016e+01,-6.904451251029968262e-01
7.734470367431640625e+00,1.273373603820800781e+01
1.229235839843750000e+01,1.389379501342773438e+01
-5.186220645904541016e+00,7.421456336975097656e+00
1.663399505615234375e+01,-3.018033981323242188e+00
-8.254341125488281250e+00,1.954134464263916016e+00
-9.833280563354492188e+00,1.053496837615966797e+00
-5.516614437103271484e+00,7.154024600982666016e+00
-8.173254013061523438e+00,1.868272066116333008e+00
4.406276702880859375e+00,-2.899281024932861328e+00
-5.677019596099853516e+00,6.560465335845947266e+00
-5.047641754150390625e+00,7.159583568572998047e+00
1.646960830688476562e+01,-3.191402196884155273e+00
9.702020645141601562e+00,1.459380531311035156e+01
1.170313644409179688e+01,1.412676143646240234e+01
-5.565835952758789062e+00,7.229108333587646484e+00
1.552919197082519531e+01,-2.673857450485229492e+00
1.587902545928955078e+01,-1.897873997688293457e+00
-8.320854187011718750e+00,1.229903101921081543e+00
1.558032798767089844e+01,-8.324916958808898926e-01
-9.443353652954101562e+00,1.369766354560852051e+00
-9.909655570983886719e+00,1.252164840698242188e+00
-5.363405704498291016e+00,7.552564144134521484e+00
-8.138921737670898438e+00,1.874094009399414062e+00
-6.161705970764160156e+00,6.737411022186279297e+00
-8.317406654357910156e+00,1.946046471595764160e+00
-9.229148864746093750e+00,1.025148391723632812e+00
4.666225910186767578e+00,-4.141441345214843750e+00
4.524764060974121094e+00,-3.978509902954101562e+00
1.185709285736083984e+01,1.444382381439208984e+01
-9.559902191162109375e+00,1.788591027259826660e+00
8.142868041992187500e+00,1.339453411102294922e+01
1.610484695434570312e+01,-1.368277072906494141e+00
-8.775737762451171875e+00,4.242085456848144531e+00
8.215852737426757812e+00,4.995731830596923828e+00
8.331750869750976562e+00,1.360061454772949219e+01
9.900352478027343750e+00,1.457177162170410156e+01
8.037476539611816406e+00,1.297232627868652344e+01
7.945803165435791016e+00,4.837058067321777344e+00
-8.947273254394531250e+00,5.320035815238952637e-01
1.302935791015625000e+01,-1.564098834991455078e+00
1.170755672454833984e+01,1.445474243164062500e+01
9.548684120178222656e+00,1.468320178985595703e+01
9.183714866638183594e+00,1.458372402191162109e+01
1.671474075317382812e+01,-2.539930820465087891e+00
-8.168483734130859375e+00,2.167212009429931641e+00
4.035452365875244141e+00,-2.372315883636474609e+00
-5.816367149353027344e+00,6.762805461883544922e+00
9.393301010131835938e+00,1.452225399017333984e+01
-7.684514045715332031e+00,1.459676504135131836e+00
2.993690252304077148e+00,-3.734935045242309570e+00
-8.011992454528808594e+00,1.625457525253295898e+00
-9.248999595642089844e+00,6.645818352699279785e-01
1.271295833587646484e+01,1.494817447662353516e+01
1.267214393615722656e+01,1.362003421783447266e+01
1.328342437744140625e+01,-5.037830352783203125e+00
-5.468382835388183594e+00,6.972701549530029297e+00
1.201501369476318359e+01,1.412849044799804688e+01
1.647305488586425781e+01,-2.111457586288452148e+00
2.517145872116088867e+00,5.431941524147987366e-02
-5.496972084045410156e+00,7.074660301208496094e+00
3.132499217987060547e+00,-4.149867057800292969e+00
-8.667624473571777344e+00,5.273906588554382324e-01
1.060526943206787109e+01,1.455492019653320312e+01
1.257710933685302734e+01,-6.093685626983642578e-01
-8.845142364501953125e+00,8.472653031349182129e-01
1.643590736389160156e+01,-2.910078287124633789e+00
-8.154977798461914062e+00,1.123490691184997559e+00
-9.191457748413085938e+00,5.742073059082031250e-01
-6.030543804168701172e+00,7.344116687774658203e+00
7.739049434661865234e+00,4.995490550994873047e+00
4.259036064147949219e+00,-4.084846973419189453e+00
-7.802182197570800781e+00,1.646270513534545898e+00
-6.976176261901855469e+00,3.364350318908691406e+00
1.594081115722656250e+01,-2.248147249221801758e+00
1.248633003234863281e+01,1.404777050018310547e+01
-8.510468482971191406e+00,7.836623787879943848e-01
8.967981338500976562e+00,5.244495868682861328e+00
3.011923313140869141e+00,-3.968454360961914062e+00
1.486316108703613281e+01,-5.305436253547668457e-01
-5.848394870758056641e+00,6.563433647155761719e+00
3.128404855728149414e+00,-3.917667388916015625e+00
4.070930004119873047e+00,-2.731309175491333008e+00
-5.314593791961669922e+00,5.333124637603759766e+00
1.478124713897705078e+01,-2.941549777984619141e+00
-5.511961460113525391e+00,4.278964042663574219e+00
8.755994796752929688e+00,4.617614746093750000e+00
-6.974761009216308594e+00,3.583168506622314453e+00
-5.598727703094482422e+00,4.944782733917236328e+00
-5.340467929840087891e+00,4.206359863281250000e+00
-5.265006065368652344e+00,4.544435977935791016e+00
8.184225082397460938e+00,4.679077148437500000e+00
1.535101985931396484e+01,-2.827113628387451172e+00
1.287998104095458984e+01,1.467439651489257812e+01
1.612154960632324219e+01,-2.439228534698486328e+00
-9.299744606018066406e+00,1.874433517456054688e+00
1.533263969421386719e+01,-1.359960675239562988e+00
-9.556095123291015625e+00,8.859870433807373047e-01
-7.209430217742919922e+00,2.036000013351440430e+00
1.605665016174316406e+01,-3.220579862594604492e+00
1.355897712707519531e+01,-4.634590148925781250e+00
-7.919888496398925781e+00,4.614025592803955078e+00
-8.909843444824218750e+00,1.009902715682983398e+00
9.468286514282226562e+00,1.440524673461914062e+01
-5.444185733795166016e+00,4.386049747467041016e+00
-5.475481510162353516e+00,5.507395267486572266e+00
-5.714231491088867188e+00,6.128473281860351562e+00
1.089619731903076172e+01,1.371260929107666016e+01
3.345257282257080078e+00,-3.037242650985717773e+00
1.474009609222412109e+01,-1.454331994056701660e+00
-5.266308784484863281e+00,4.551764965057373047e+00
9.780875205993652344e+00,1.426707744598388672e+01
-6.938826560974121094e+00,3.591663599014282227e+00
1.442347526550292969e+01,-2.812409877777099609e+00
-8.289059638977050781e+00,2.287473917007446289e+00
-5.252025604248046875e+00,4.576067924499511719e+00
8.238074302673339844e+00,4.962620258331298828e+00
-5.454774856567382812e+00,4.205229282379150391e+00
-7.384329319000244141e+00,3.239555835723876953e+00
-6.785141944885253906e+00,3.349530696868896484e+00
4.499800205230712891e+00,-3.298465490341186523e+00
-7.216301441192626953e+00,2.294366598129272461e+00
-8.219147682189941406e+00,2.308316946029663086e+00
1.198679065704345703e+01,1.492248821258544922e+01
-7.734434604644775391e+00,8.729538917541503906e-01
-1.016562175750732422e+01,1.491870045661926270e+00
-5.566081523895263672e+00,6.600366592407226562e+00
-8.166583061218261719e+00,5.736967325210571289e-01
1.212956809997558594e+01,1.485946655273437500e+01
-7.342032909393310547e+00,2.188587188720703125e+00
-7.736123085021972656e+00,2.231266975402832031e+00
-9.665928840637207031e+00,1.297338724136352539e+00
-9.873076438903808594e+00,2.433985948562622070e+00
-8.744746208190917969e+00,1.567672967910766602e+00
1.665271759033203125e+01,-2.683589935302734375e+00
1.190361404418945312e+01,1.488682365417480469e+01
-5.670931816101074219e+00,6.887870311737060547e+00
-8.515865325927734375e+00,1.452186703681945801e+00
-9.692066192626953125e+00,1.888192296028137207e+00
1.608394432067871094e+01,-2.350028038024902344e+00
1.272042083740234375e+01,1.479181575775146484e+01
-7.437862873077392578e+00,1.218680977821350098e+00
-7.778395175933837891e+00,1.005091905593872070e+00
7.888075351715087891e+00,4.905487060546875000e+00
3.127572774887084961e+00,-3.890766382217407227e+00
-7.113041877746582031e+00,3.600157737731933594e+00
1.349377918243408203e+01,-4.840563297271728516e+00
5.032510280609130859e+00,-3.560030221939086914e+00
-8.692735671997070312e+00,8.551056385040283203e-01
1.673419189453125000e+01,-2.043946266174316406e+00
-4.889439105987548828e+00,6.757542610168457031e+00
1.611851310729980469e+01,-3.230159759521484375e+00
8.613548278808593750e+00,4.580400943756103516e+00
-8.879590034484863281e+00,1.840501546859741211e+00
1.320558738708496094e+01,-5.380159854888916016e+00
-4.982277870178222656e+00,6.545327186584472656e+00
-8.307390213012695312e+00,5.443048954010009766e+00
1.601708221435546875e+01,-3.037168264389038086e+00
4.392324924468994141e+00,-3.902711153030395508e+00
-9.243351936340332031e+00,2.277103424072265625e+00
-9.396206855773925781e+00,2.106079578399658203e+00
-1.019965934753417969e+01,1.253277897834777832e+00
1.239965248107910156e+01,-5.876112580299377441e-01
-9.085286140441894531e+00,1.729019403457641602e+00
1.246651077270507812e+01,1.428349590301513672e+01
-8.011789321899414062e+00,4.635560989379882812e+00
3.082580804824829102e+00,-4.138817787170410156e+00
1.526987171173095703e+01,-7.180752158164978027e-01
-8.838978767395019531e+00,4.262784004211425781e+00
4.423454284667968750e+00,-3.127991199493408203e+00
1.162494277954101562e+01,1.357930564880371094e+01
-8.892872810363769531e+00,1.625868916511535645e+00
-8.203102111816406250e+00,2.271766901016235352e+00
-8.430107116699218750e+00,9.041597247123718262e-01
1.467535972595214844e+01,-1.608520388603210449e+00
1.588312244415283203e+01,-2.672268390655517578e+00
-8.525515556335449219e+00,6.108086705207824707e-01
-8.380822181701660156e+00,8.979674577713012695e-01
-1.022881317138671875e+01,1.498282313346862793e+00
-5.519337177276611328e+00,7.698716163635253906e+00
-9.347363471984863281e+00,5.517203211784362793e-01
-9.076125144958496094e+00,1.020738124847412109e+00
1.351569938659667969e+01,-4.676981925964355469e+00
1.479386806488037109e+01,-1.727791070938110352e+00
-8.152232170104980469e+00,1.665213227272033691e+00
1.184825611114501953e+01,1.405824851989746094e+01
-1.005998611450195312e+01,1.573164224624633789e+00
-8.838632583618164062e+00,1.582506060600280762e+00
-7.652573585510253906e+00,2.018718719482421875e+00
1.184705066680908203e+01,1.491413307189941406e+01
-8.112660408020019531e+00,1.837681531906127930e+00
-8.685644149780273438e+00,4.181844711303710938e+00
1.577038764953613281e+01,-2.410350561141967773e+00
-5.352082729339599609e+00,7.209217071533203125e+00
1.325212287902832031e+01,-5.057727336883544922e+00
-6.704467773437500000e+00,3.397225856781005859e+00
1.261882686614990234e+01,1.385400295257568359e+01
2.899584770202636719e+00,-3.707970619201660156e+00
-8.913519859313964844e+00,2.119292020797729492e+00
7.870926380157470703e+00,1.253337287902832031e+01
-9.377490043640136719e+00,1.166968464851379395e+00
-9.624795913696289062e+00,2.072658300399780273e+00
8.025568008422851562e+00,1.245365810394287109e+01
1.535576057434082031e+01,-2.090527057647705078e+00
-8.153759002685546875e+00,2.161746501922607422e+00
1.602252006530761719e+01,-2.258534193038940430e+00
1.286126613616943359e+01,1.446792507171630859e+01
1.234661579132080078e+01,1.475215053558349609e+01
1.232895565032958984e+01,-4.842151165008544922e+00
1.621350860595703125e+01,-2.415235519409179688e+00
4.647036552429199219e+00,-2.800259590148925781e+00
-5.322727680206298828e+00,6.998821735382080078e+00
-4.901028633117675781e+00,6.952690601348876953e+00
-7.688109874725341797e+00,1.431249976158142090e+00
-1.015433311462402344e+01,1.754815697669982910e+00
1.237077617645263672e+01,-9.915162324905395508e-01
4.716706752777099609e+00,-2.910141706466674805e+00
4.317706108093261719e+00,-3.371232748031616211e+00
-5.145281314849853516e+00,6.754323959350585938e+00
1.605772018432617188e+01,-2.955934762954711914e+00
1.581340980529785156e+01,-2.803218841552734375e+00
9.693367004394531250e+00,1.502821445465087891e+01
-5.242235660552978516e+00,6.973097324371337891e+00
1.207876873016357422e+01,1.414635467529296875e+01
1.648475456237792969e+01,-2.257439374923706055e+00
-5.234986305236816406e+00,6.922595977783203125e+00
-9.959902763366699219e+00,1.741063117980957031e+00
-5.379716873168945312e+00,6.800675868988037109e+00
-8.606984138488769531e+00,5.512718677520751953e+00
7.769521713256835938e+00,1.269617366790771484e+01
1.236847400665283203e+01,1.487096977233886719e+01
-9.178789138793945312e+00,6.218334436416625977e-01
1.552864265441894531e+01,-2.665393352508544922e+00
-7.806717395782470703e+00,2.397903203964233398e+00
7.838299274444580078e+00,1.272814655303955078e+01
-8.150221824645996094e+00,1.255483031272888184e+00
-5.557292461395263672e+00,7.510811805725097656e+00
4.483508586883544922e+00,-2.540467500686645508e+00
-1.015215110778808594e+01,1.429387331008911133e+00
-8.856191635131835938e+00,1.826179981231689453e+00
-8.200267791748046875e+00,1.412980794906616211e+00
1.512712192535400391e+01,-5.901667475700378418e-01
4.773836612701416016e+00,-3.223803758621215820e+00
8.281161308288574219e+00,4.903589248657226562e+00
1.340836334228515625e+01,-4.809192657470703125e+00
-6.847564697265625000e+00,3.428443670272827148e+00
-5.518476486206054688e+00,5.384716987609863281e+00
1.418869781494140625e+01,-2.599909305572509766e+00
1.464945983886718750e+01,-2.852694749832153320e+00
-5.686003208160400391e+00,4.883524894714355469e+00
1.074185848236083984e+01,1.384053993225097656e+01
-7.858329296112060547e+00,5.186223506927490234e+00
3.277688980102539062e+00,-2.932454824447631836e+00
8.652359008789062500e+00,5.431392192840576172e+00
-5.791687488555908203e+00,4.859087467193603516e+00
-6.771732330322265625e+00,3.433822631835937500e+00
-5.669564723968505859e+00,4.887771606445312500e+00
-5.643833160400390625e+00,4.334634780883789062e+00
1.455484676361083984e+01,-2.842334032058715820e+00
1.470787525177001953e+01,-6.203578114509582520e-01
3.374080181121826172e+00,-3.042992353439331055e+00
-5.334122657775878906e+00,5.596693515777587891e+00
3.064902305603027344e+00,-3.719883680343627930e+00
-5.749941349029541016e+00,4.771412849426269531e+00
1.112504100799560547e+01,1.377869606018066406e+01
-5.406486988067626953e+00,4.368445873260498047e+00
-5.462231159210205078e+00,4.389183521270751953e+00
3.023168325424194336e+00,-3.682383775711059570e+00
1.569909191131591797e+01,-1.678429126739501953e+00
-5.276798725128173828e+00,4.814663410186767578e+00
-5.351876735687255859e+00,5.513442039489746094e+00
1.364866161346435547e+01,-4.869792461395263672e+00
-5.370046615600585938e+00,4.435414314270019531e+00
1.462761306762695312e+01,-2.326965570449829102e+00
1.102431011199951172e+01,1.382056713104248047e+01
3.439784288406372070e+00,-2.996681928634643555e+00
-5.497594356536865234e+00,4.399299144744873047e+00
1.091168308258056641e+01,1.370400333404541016e+01
-5.289713382720947266e+00,4.594271659851074219e+00
1.116909503936767578e+01,1.379601097106933594e+01
-5.263876914978027344e+00,4.507238864898681641e+00
-8.543190956115722656e+00,5.318027973175048828e+00
-7.995427608489990234e+00,2.026730298995971680e+00
-8.705574035644531250e+00,1.036592721939086914e+00
1.654192733764648438e+01,-2.477616071701049805e+00
8.311408042907714844e+00,4.389276027679443359e+00
-4.976081371307373047e+00,6.762772083282470703e+00
1.649638366699218750e+01,-2.952458858489990234e+00
-8.524633407592773438e+00,1.044648408889770508e+00
1.223147106170654297e+01,1.469927692413330078e+01
-8.325266838073730469e+00,1.745634436607360840e+00
-7.966804027557373047e+00,8.163769245147705078e-01
8.126871109008789062e+00,4.846669197082519531e+00
1.573975753784179688e+01,-1.478180408477783203e+00
-8.268572807312011719e+00,5.301511764526367188e+00
4.376415252685546875e+00,-3.056045293807983398e+00
-5.656612873077392578e+00,7.369963169097900391e+00
-5.579733848571777344e+00,7.331312179565429688e+00
-7.562468528747558594e+00,1.320613622665405273e+00
-9.898714065551757812e+00,9.357427954673767090e-01
-9.365991592407226562e+00,1.739195346832275391e+00
8.358713150024414062e+00,5.102817535400390625e+00
-9.088104248046875000e+00,1.707342267036437988e+00
7.307424068450927734e+00,6.574298381805419922e+00
-8.531184196472167969e+00,1.094283103942871094e+00
-9.093197822570800781e+00,1.152659416198730469e+00
-7.859326362609863281e+00,2.412161827087402344e+00
1.632296752929687500e+01,-3.021153688430786133e+00
1.281601810455322266e+01,1.438453388214111328e+01
-6.456440448760986328e+00,6.688787460327148438e+00
-5.292810916900634766e+00,4.561102390289306641e+00
-8.876113891601562500e+00,1.851016759872436523e+00
-5.715697765350341797e+00,4.862471580505371094e+00
-5.303756237030029297e+00,4.552175045013427734e+00
-7.727380275726318359e+00,5.080792427062988281e+00
2.970821380615234375e+00,-3.318832635879516602e+00
-7.905916690826416016e+00,2.397159814834594727e+00
-8.296788215637207031e+00,1.180558204650878906e+00
-5.565672397613525391e+00,4.883101940155029297e+00
-5.251296043395996094e+00,4.470121383666992188e+00
-6.835525989532470703e+00,2.662630081176757812e+00
3.265001773834228516e+00,-2.959644317626953125e+00
-5.535007476806640625e+00,4.286838054656982422e+00
1.478548240661621094e+01,-2.910395860671997070e+00
7.598264694213867188e+00,5.078701972961425781e+00
1.249613666534423828e+01,1.354725933074951172e+01
1.328930568695068359e+01,-5.220901489257812500e+00
-8.275115966796875000e+00,1.358898282051086426e+00
8.104281425476074219e+00,1.251254081726074219e+01
2.490477085113525391e+00,-7.840116322040557861e-02
1.657980346679687500e+01,-1.924524664878845215e+00
1.637454605102539062e+01,-2.871922016143798828e+00
1.560304069519042969e+01,-1.877290129661560059e+00
1.616801643371582031e+01,-2.263577222824096680e+00
1.298115253448486328e+01,-5.276379108428955078e+00
1.588217639923095703e+01,-2.139793634414672852e+00
8.120578765869140625e+00,1.241602325439453125e+01
4.003705501556396484e+00,-2.316624641418457031e+00
1.668092536926269531e+01,-2.430675029754638672e+00
1.300500965118408203e+01,-4.656750202178955078e+00
-8.271264076232910156e+00,1.819917201995849609e+00
-8.752541542053222656e+00,6.315915584564208984e-01
-5.883761882781982422e+00,7.124508857727050781e+00
-4.835688591003417969e+00,7.047632217407226562e+00
-5.204642772674560547e+00,7.375804424285888672e+00
-9.102337837219238281e+00,6.582118868827819824e-01
1.156334018707275391e+01,1.425486850738525391e+01
4.898079872131347656e+00,-3.128152132034301758e+00
4.438971519470214844e+00,-2.751893997192382812e+00
1.262914276123046875e+01,-6.469656825065612793e-01
-1.009831523895263672e+01,1.688536047935485840e+00
1.582769012451171875e+01,-1.763704061508178711e+00
1.221586418151855469e+01,-1.348273634910583496e+00
1.352468585968017578e+01,-4.425064086914062500e+00
1.661345481872558594e+01,-2.218732595443725586e+00
1.251431274414062500e+01,-5.209842920303344727e-01
1.295309829711914062e+01,-5.130212306976318359e+00
4.651104927062988281e+00,-2.783089399337768555e+00
4.183293342590332031e+00,-3.434136629104614258e+00
4.304721355438232422e+00,-3.499131441116333008e+00
1.615454673767089844e+01,-3.069655656814575195e+00
4.233237743377685547e+00,-2.412775516510009766e+00
1.588196945190429688e+01,-2.168583393096923828e+00
1.199673080444335938e+01,1.406098461151123047e+01
1.496123123168945312e+01,-2.215075731277465820e+00
1.653115653991699219e+01,-2.128860473632812500e+00
4.850839614868164062e+00,-3.481719255447387695e+00
4.388485431671142578e+00,-4.228275775909423828e+00
-5.483704566955566406e+00,7.577804565429687500e+00
3.142913818359375000e+00,-4.011729717254638672e+00
-9.337604522705078125e+00,1.285504460334777832e+00
1.066687393188476562e+01,1.457246780395507812e+01
-8.409119606018066406e+00,1.145898103713989258e+00
3.182952642440795898e+00,-4.106979846954345703e+00
1.489733982086181641e+01,-2.191903591156005859e+00
3.841312885284423828e+00,-2.919261693954467773e+00
-8.984137535095214844e+00,1.377624988555908203e+00
1.568703079223632812e+01,-2.177093505859375000e+00
1.172260761260986328e+01,1.444654464721679688e+01
1.234387016296386719e+01,-4.927604675292968750e+00
1.588876056671142578e+01,-2.193945884704589844e+00
1.584362506866455078e+01,-2.830920696258544922e+00
1.216880226135253906e+01,-4.720615863800048828e+00
4.689618587493896484e+00,-2.749561071395874023e+00
4.758301734924316406e+00,-3.082087039947509766e+00
-1.019652462005615234e+01,1.288479566574096680e+00
-7.391278266906738281e+00,3.756187915802001953e+00
4.724276542663574219e+00,-2.624233961105346680e+00
3.916313409805297852e+00,-2.452675580978393555e+00
1.602462577819824219e+01,-2.009525537490844727e+00
7.825627803802490234e+00,1.273567581176757812e+01
4.521214008331298828e+00,-4.053432464599609375e+00
3.397637605667114258e+00,-4.144445896148681641e+00
-1.012405681610107422e+01,1.847638964653015137e+00
-5.058524608612060547e+00,6.711287498474121094e+00
4.874672412872314453e+00,-3.412108421325683594e+00
1.509662818908691406e+01,-1.215835809707641602e+00
1.332307815551757812e+01,-4.932561397552490234e+00
-8.341336250305175781e+00,5.314187049865722656e+00
1.232426834106445312e+01,1.421568965911865234e+01
1.616841506958007812e+01,-2.743222713470458984e+00
1.561223983764648438e+01,-2.348823785781860352e+00
1.227282047271728516e+01,-4.770021915435791016e+00
-7.912203311920166016e+00,2.640136241912841797e+00
1.217564010620117188e+01,1.484847450256347656e+01
3.543110609054565430e+00,-4.226407051086425781e+00
-1.016999912261962891e+01,1.226276636123657227e+00
-9.190978050231933594e+00,1.590686321258544922e+00
1.341027545928955078e+01,-1.329475522041320801e+00
1.318169307708740234e+01,-4.762069702148437500e+00
1.617628288269042969e+01,-2.770820140838623047e+00
-8.447883605957031250e+00,2.063371419906616211e+00
-9.645892143249511719e+00,1.596907496452331543e+00
-5.157702445983886719e+00,6.856165409088134766e+00
-9.572141647338867188e+00,1.177270770072937012e+00
-8.482994079589843750e+00,1.045515060424804688e+00
1.677398109436035156e+01,-2.405332088470458984e+00
3.972951650619506836e+00,-2.282454729080200195e+00
-8.724352836608886719e+00,3.154363393783569336e+00
-9.227100372314453125e+00,1.786274671554565430e+00
-7.881763458251953125e+00,2.090234041213989258e+00
-9.593533515930175781e+00,1.670348048210144043e+00
1.191904258728027344e+01,1.425070476531982422e+01
1.225627899169921875e+01,-4.790267467498779297e+00
7.864860057830810547e+00,1.264328670501708984e+01
1.534106445312500000e+01,-1.451299309730529785e+00
7.817493915557861328e+00,1.267164421081542969e+01
1.225647258758544922e+01,1.401434040069580078e+01
-7.648741245269775391e+00,3.466016769409179688e+00
-5.442623615264892578e+00,6.983583450317382812e+00
1.493177127838134766e+01,-5.930251479148864746e-01
1.671251296997070312e+01,-3.044429540634155273e+00
-8.334291458129882812e+00,1.198074579238891602e+00
-9.674261093139648438e+00,1.237907528877258301e+00
3.333333253860473633e+00,-2.423224210739135742e+00
-7.317320823669433594e+00,2.047395467758178711e+00
1.634539031982421875e+01,-1.553589940071105957e+00
1.505288887023925781e+01,-2.037361145019531250e+00
-5.263061523437500000e+00,6.547016620635986328e+00
-8.367072105407714844e+00,5.349520683288574219e+00
1.170167922973632812e+01,1.375055217742919922e+01
-5.689437389373779297e+00,6.233272075653076172e+00
-5.949412822723388672e+00,6.929703712463378906e+00
-4.895377635955810547e+00,6.870286941528320312e+00
-7.928380489349365234e+00,1.838188409805297852e+00
1.215816879272460938e+01,-7.780023217201232910e-01
1.561935997009277344e+01,-1.050331830978393555e+00
1.182728195190429688e+01,1.448633003234863281e+01
-5.552226066589355469e+00,7.329541683197021484e+00
-9.739185333251953125e+00,1.891059398651123047e+00
-9.071662902832031250e+00,6.026976108551025391e-01
1.309753513336181641e+01,-4.944336891174316406e+00
4.570452213287353516e+00,-4.175406455993652344e+00
-1.001424884796142578e+01,1.131042003631591797e+00
4.163090705871582031e+00,-2.626681566238403320e+00
-8.107289314270019531e+00,2.041580915451049805e+00
1.208440113067626953e+01,1.493860340118408203e+01
-9.611421585083007812e+00,1.793804526329040527e+00
8.014906883239746094e+00,1.242746639251708984e+01
1.191505432128906250e+01,1.483044815063476562e+01
1.345826244354248047e+01,-4.400833129882812500e+00
1.188226509094238281e+01,1.385439109802246094e+01
-9.706489562988281250e+00,1.772528886795043945e+00
1.291108512878417969e+01,1.456595230102539062e+01
1.205895233154296875e+01,1.402657318115234375e+01
3.457781314849853516e+00,-2.591243743896484375e+00
1.215855121612548828e+01,1.490697193145751953e+01
-8.375630378723144531e+00,5.235672473907470703e+00
-8.869708061218261719e+00,2.013063669204711914e+00
1.230097675323486328e+01,1.500546646118164062e+01
7.892140865325927734e+00,1.255459117889404297e+01
1.623547554016113281e+01,-3.036425352096557617e+00
-9.488513946533203125e+00,1.169093370437622070e+00
1.648501396179199219e+01,-1.763484001159667969e+00
8.365830421447753906e+00,4.903363227844238281e+00
-9.538615226745605469e+00,7.513645291328430176e-01
-7.653332710266113281e+00,3.559076547622680664e+00
7.973714828491210938e+00,1.272119140625000000e+01
-9.772298812866210938e+00,1.391915082931518555e+00
1.210841655731201172e+01,1.366005802154541016e+01
-7.508397102355957031e+00,2.274791002273559570e+00
-9.770558357238769531e+00,1.444848537445068359e+00
-9.191483497619628906e+00,9.252156019210815430e-01
-7.827781677246093750e+00,1.711324930191040039e+00
7.636240005493164062e+00,1.283381938934326172e+01
-6.883370876312255859e+00,3.315066576004028320e+00
