,0.0,1.0,2.0,3.0,4.0,5.0,6.0
0.0,,0.003535038469536286,0.003628973726230222,0.0031545741324921135,0.013118062563067608,0.019736842105263157,0.06493506493506493
1.0,0.15219236209335218,,,0.0015772870662460567,0.5428859737638748,0.013157894736842105,0.03896103896103896
2.0,0.6704384724186704,0.0004158868787689748,,0.0027602523659305996,0.10494450050454086,0.013157894736842105,0.06493506493506493
3.0,,,0.00014515894904920887,,0.006054490413723511,0.625,0.025974025974025976
4.0,0.17736916548797738,0.9958411312123102,0.9962258673247205,0.005520504731861199,,0.32894736842105265,0.42857142857142855
5.0,,0.0002079434393844874,,0.98698738170347,0.3329969727547931,,0.37662337662337664
6.0,,,,,,,
